cod_concesion,COD_CONTADOR_ACT,CALIBRE
VR,J17LA639025S,13.0
VR,Q18GA043992O,13.0
VR,Q18EA018448R,13.0
VR,J15LA851260Z,13.0
VR,J14LA728157Z,13.0
VR,Q18GA043685U,13.0
VR,J14LA719594P,13.0
VR,D12TA089730E,13.0
VR,D12TA089777T,13.0
VR,J17LA638794W,13.0
VR,Q18EA019903X,13.0
VR,Q21GA046087I,13.0
VR,,
VR,Q18EA019896P,13.0
VR,D12TA089626F,13.0
VR,Q19GA023645E,13.0
VR,Q18EA019568C,13.0
VR,Q18EA019327N,13.0
VR,Q18EA019624T,13.0
VR,Q21EA037214G,13.0
VR,Q18GA043857P,13.0
VR,Q18GA043312N,13.0
VR,Q18EA019651S,13.0
VR,J15LA850400P,13.0
VR,,
VR,J14LA719690O,13.0
VR,Q19GA023734E,13.0
VR,Q19GA023735F,13.0
VR,Q19GA023738I,13.0
VR,Q19GA023966S,13.0
VR,Q19GA023967T,13.0
VR,,
VR,Q19GA004903X,13.0
VR,Q19GA023740C,13.0
VR,Q18EA018511H,13.0
VR,Q18GA043822E,13.0
VR,Q18EA019657Y,13.0
VR,Q18GA043772L,13.0
VR,Q19GA005293Y,13.0
VR,Q18EA019625U,13.0
VR,,
VR,Q18GA043859R,13.0
VR,Q21GA045814L,13.0
VR,Q18GA043566H,13.0
VR,Q18GA043126N,13.0
VR,J13OA117621Y,13.0
VR,J17LA639026T,13.0
VR,J17LA639029W,13.0
VR,J17LA639022P,13.0
VR,Q19GA023924I,13.0
VR,,
VR,Q19GA004910W,13.0
VR,,
VR,J14LA732505G,13.0
VR,C18LA220007N,13.0
VR,J17LA638890V,13.0
VR,8801395,40.0
VR,,
VR,,
VR,,
VR,Q18GA043328V,13.0
VR,,
VR,Q18GA043342T,13.0
VR,Q18GA043505U,13.0
VR,J15LA850693Q,13.0
VR,J15LA850695S,13.0
VR,,
VR,,
VR,C18LA220008O,13.0
VR,74976381,13.0
VR,Q19GA005005D,13.0
VR,Q18GA043993P,13.0
VR,J14LA732472O,13.0
VR,Q19GA005091Q,13.0
VR,Q19GA005091Q,13.0
VR,,
VR,Q18GA043229R,13.0
VR,,
VR,Q21GA021003T,13.0
VR,J15LA851222T,13.0
VR,Q18EA019479L,13.0
VR,Q18EA019368W,13.0
VR,Q21GA045836R,13.0
VR,Q18EA019606R,13.0
VR,D12TA089710A,13.0
VR,Q18GA043858Q,13.0
VR,Q18GA043053N,13.0
VR,Q18EA019914A,13.0
VR,,
VR,,
VR,Q18EA019556Y,13.0
VR,Q18GA043408U,13.0
VR,Q18GA043239V,13.0
VR,J17LA638722G,13.0
VR,Q18GA043411P,13.0
VR,Q18GA043777Q,13.0
VR,,
VR,J142A732652Q,13.0
VR,J14LA719734J,13.0
VR,,
VR,,
VR,Q19GA004884L,13.0
VR,Q19GA005133J,13.0
VR,Q18EA019342M,13.0
VR,C18LA220004K,13.0
VR,Q19GA005102G,13.0
VR,Q18GA042996V,13.0
VR,Q18GA043130J,13.0
VR,Q21EA037327O,13.0
VR,Q18GA042992R,13.0
VR,J15LA851099I,13.0
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,J13OA117630Z,13.0
VR,J13OA117630Z,13.0
VR,,
VR,,
VR,,
VR,J13OA117623A,13.0
VR,,
VR,,
VR,,
VR,,
VR,,
VR,Q19GA023617A,13.0
VR,Q19GA005058W,13.0
VR,,
VR,Q18EA019821W,13.0
VR,Q18GA043250Q,13.0
VR,Q19GA005261O,13.0
VR,Q18EA019553V,13.0
VR,Q19GA023855M,13.0
VR,Q18GA037862X,13.0
VR,Q18GA038043A,13.0
VR,7852592,40.0
VR,81409555,40.0
VR,D08UF382489,50.0
VR,Q21GA045794Y,13.0
VR,IOSE100880E,40.0
VR,,
VR,,
VR,,
VR,,
VR,,
VR,D12LA037609L,13.0
VR,Q18GA043638G,13.0
VR,8140953,13.0
VR,Q18EA019350M,13.0
VR,8140948,13.0
VR,Q18GA043675L,13.0
VR,Q18GA043740D,13.0
VR,Q18GA043673J,13.0
VR,Q18EA018498B,13.0
VR,Q18GA043670G,13.0
VR,J17LA638713F,13.0
VR,Q18GA013230M,13.0
VR,J17LA638719L,13.0
VR,J17LA638720E,13.0
VR,J17LA638776U,13.0
VR,Q18EA019545V,13.0
VR,Q18EA019545V,13.0
VR,J15LA850344Y,13.0
VR,Q19GA004960G,13.0
VR,Q18GA043672I,13.0
VR,Q18GA043827J,13.0
VR,Q18GA043108L,13.0
VR,D12TA089378I,13.0
VR,Q19GA023741D,13.0
VR,J14LA732523I,13.0
VR,Q18GA043637F,13.0
VR,Q19GA023936M,13.0
VR,J15LA837078R,13.0
VR,J15LA850994A,13.0
VR,Q18GA043836K,13.0
VR,Q18GA043422S,13.0
VR,Q18EA018497A,13.0
VR,Q18GA043676M,13.0
VR,Q19GA005207K,13.0
VR,Q21EA037211D,13.0
VR,J17LA638712E,13.0
VR,Q19GA004958M,13.0
VR,Q19GA004954V,13.0
VR,Q19GA005059Q,13.0
VR,J14LA719745M,13.0
VR,C18LA220014M,13.0
VR,Q19GA004930A,13.0
VR,Q18EA019815Y,13.0
VR,J14LA728159B,13.0
VR,J17LA639024R,13.0
VR,Q18GA042866M,13.0
VR,,
VR,Q18GA043888W,13.0
VR,Q21GA031129C,13.0
VR,J17LA638697-W,13.0
VR,Q19GA005101B,13.0
VR,Q18EA019721T,13.0
VR,Q18GA037877E,13.0
VR,Q18EA018506K,13.0
VR,Q18EA018513J,13.0
VR,Q18GA043275Z,13.0
VR,,
VR,,
VR,J17LA639028V,13.0
VR,,
VR,,
VR,A10OA103269L,13.0
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,Q19GA005025G,13.0
VR,Q18GA043872O,13.0
VR,Q19GA005205M,13.0
VR,Q19GA005013C,13.0
VR,J15LA850957V,13.0
VR,Q19GA023906G,13.0
VR,Q18GA043828K,13.0
VR,Q18EA019720S,13.0
VR,Q18GA043851J,13.0
VR,Q18GA043851J,13.0
VR,J17LA639027U,13.0
VR,J15LA851118V,13.0
VR,Q18GA043815F,13.0
VR,Q19GA023861K,13.0
VR,Q18GA043876S,13.0
VR,J14LA732555Q,13.0
VR,Q18GA054099K,13.0
VR,J15LA851071W,13.0
VR,Q18GA043873P,13.0
VR,,
VR,,
VR,J14LA732704L,13.0
VR,J15LA850360Y,13.0
VR,Q19GA004854F,13.0
VR,Q19GA005157R,13.0
VR,85218499,13.0
VR,Q18EA019723V,13.0
VR,Q21GA046807I,13.0
VR,Q18EA019363R,13.0
VR,Q19GA023633A,13.0
VR,J15LA851064X,13.0
VR,Q18GA005269Y,13.0
VR,Q18GA043593A,13.0
VR,Q18GA037973D,13.0
VR,Q18GA043789U,13.0
VR,Q18GA043235R,13.0
VR,Q18GA043359C,13.0
VR,G195675,13.0
VR,,
VR,C18LA220069B,13.0
VR,Q21GA045928U,13.0
VR,Q19GA005290V,13.0
VR,Q19GA005289C,13.0
VR,Q19GA004956K,13.0
VR,Q21EA037187U,13.0
VR,J13OA117626D,13.0
VR,Q21GA045917R,13.0
VR,Q18EA019377X,13.0
VR,,
VR,J13OA117595N,13.0
VR,,
VR,C18LA220070U,13.0
VR,J14LA732691X,13.0
VR,Q18GA043682K,13.0
VR,Q18GA043540X,13.0
VR,C18LA220065X,13.0
VR,C18LA220122P,13.0
VR,Q19GA023548E,13.0
VR,Q18GA043829L,13.0
VR,Q21GA045788A,13.0
VR,,
VR,Q18GA043746J,13.0
VR,Q18GA043668M,13.0
VR,Q19GA023940I,13.0
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,Q18GA043251R,13.0
VR,Q18EA019865I,13.0
VR,Q18EA019882J,13.0
VR,Q19GA005189Z,13.0
VR,Q19GA005288B,13.0
VR,Q19GA023729H,13.0
VR,Q19GA023730A,13.0
VR,Q18EA019474X,13.0
VR,C18LA220076A,13.0
VR,Q18GA038081G,13.0
VR,J15LA851257E,13.0
VR,J17LA638739P,13.0
VR,Q19GA004950E,13.0
VR,Q18GA037998M,13.0
VR,Q18GA043674K,13.0
VR,Q18GA042882M,13.0
VR,Q19GA004906A,13.0
VR,D12TA089442Z,13.0
VR,Q18EA019630R,13.0
VR,Q18EA018475U,13.0
VR,Q18GA043764L,13.0
VR,69114,13.0
VR,Q19GA005031E,13.0
VR,,
VR,Q19GA005302I,13.0
VR,Q18GA043370X,13.0
VR,D12LA037593U,13.0
VR,J15LA851382I,13.0
VR,Q18EA019445S,13.0
VR,C18LA220063V,13.0
VR,Q19GA004954I,13.0
VR,Q18IC000053,40.0
VR,Q18EA019476Z,13.0
VR,Q18EA019475Y,13.0
VR,Q18GA043594L,13.0
VR,Q19GA004975N,13.0
VR,Q19GA005032F,13.0
VR,Q18GA043327V,13.0
VR,Q18GA043286C,13.0
VR,J14LA719724H,13.0
VR,Q19GA023810Z,13.0
VR,J720128,13.0
VR,Q18EA018476V,13.0
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,Q18GA043398J,13.0
VR,Q21GA045998I,13.0
VR,Q18GA043285B,13.0
VR,D12TA089773P,13.0
VR,,
VR,J15LA851075A,13.0
VR,Q19GA004968O,13.0
VR,,
VR,Q18EA019636X,13.0
VR,Q18EA018517N,13.0
VR,Q18GA043811B,13.0
VR,Q18GA043321O,13.0
VR,J15LA850647K,13.0
VR,,
VR,Q18GA043444Y,13.0
VR,Q18EA019395Z,13.0
VR,Q18EA019511L,15.0
VR,Q18EA019511L,15.0
VR,J17LA638918Q,13.0
VR,J17LA638808L,13.0
VR,Q19GA023960M,13.0
VR,Q18GA037946A,13.0
VR,Q18GA043439B,13.0
VR,Q19GA005286Z,13.0
VR,Q19GA023970O,13.0
VR,Q18EA019467Y,13.0
VR,,
VR,Q19GA023640Z,13.0
VR,Q18GA038056E,13.0
VR,,
VR,Q19GA023721Z,13.0
VR,J15LA850702A,13.0
VR,Q19GA005106G,13.0
VR,Q18EA019735Z,13.0
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,Q18GA043539E,13.0
VR,J17LA638726K,13.0
VR,Q19GA023724C,13.0
VR,Q19GA005204H,13.0
VR,Q19GA005206J,13.0
VR,Q19GA023725D,13.0
VR,Q18EA019348S,13.0
VR,Q18EA019348S,13.0
VR,J15LA850930K,13.0
VR,Q21GA031220W,13.0
VR,Q21GA031110R,13.0
VR,Q19GA023772K,13.0
VR,Q19GA004883K,13.0
VR,J14LA719730F,13.0
VR,,
VR,J14LA719621B,13.0
VR,,
VR,Q18EA019699M,13.0
VR,Q19GA023755J,13.0
VR,Q19GA023755J,13.0
VR,Q21GA046093G,13.0
VR,Q18GA043266V,13.0
VR,Q18GA043209P,13.0
VR,Q18GA043215N,13.0
VR,Q19GA004955J,13.0
VR,EZ023199D,13.0
VR,Q18EA018433K,13.0
VR,J15LA851421V,13.0
VR,J13OB003904M,20.0
VR,J13OB003904M,20.0
VR,,
VR,Q21GA046051W,13.0
VR,,
VR,,
VR,,
VR,Q19GA004920Y,13.0
VR,Q19GA004920Y,13.0
VR,H917205,13.0
VR,J15LA851170Y,13.0
VR,Q18GA038094L,13.0
VR,J13OA117607A,13.0
VR,J13OA117607A,13.0
VR,Q19GA023728O,13.0
VR,Q19GA023639G,13.0
VR,J14LA728152U,13.0
VR,Q19GA005140J,13.0
VR,2106622,13.0
VR,Q18GA037983F,13.0
VR,Q18EA019614R,13.0
VR,(NULL)__13_MIG_995464_FIC,13.0
VR,Q18EA019623S,13.0
VR,J14LA719585O,13.0
VR,Q18GA037915T,13.0
VR,Q18EA019621Q,13.0
VR,Q18GA037916U,13.0
VR,Q18GA037910O,13.0
VR,Q18GA043006G,13.0
VR,J17LA639003M,13.0
VR,64555255,13.0
VR,J15LA850986A,13.0
VR,Q21GA031248I,13.0
VR,Q19GA005024F,13.0
VR,Q18GA043516X,13.0
VR,OA023198E,13.0
VR,Q19GA005021C,13.0
VR,Q19GA005148Q,13.0
VR,Q19GA023956Q,13.0
VR,Q21GA045775V,13.0
VR,Q19GA054101N,13.0
VR,Q18GA054100M,13.0
VR,C18LA220114P,13.0
VR,J15LA850962S,13.0
VR,Q18GA037900M,13.0
VR,Q18GA037901N,13.0
VR,Q21GA045947X,13.0
VR,J14LA719689V,13.0
VR,Q19GA005145N,13.0
VR,D10CA442354E,13.0
VR,Q18GA043562D,13.0
VR,Q21GA045943T,13.0
VR,Q21GA045944U,13.0
VR,Q21GA045941R,13.0
VR,Q21GA045778Y,13.0
VR,J15LA850955T,13.0
VR,J15LA851533F,13.0
VR,J15LA851488R,13.0
VR,Q21GA045808N,13.0
VR,Q18EA09775H,13.0
VR,Q18EA019781F,13.0
VR,Q21GA046084F,13.0
VR,Q18EA019773F,13.0
VR,Q18EA019778K,13.0
VR,D12TA089379J,13.0
VR,Q18EA019770C,13.0
VR,D12TA089665M,13.0
VR,J15LA850708G,13.0
VR,Q21GA046088J,13.0
VR,Q21GA046080B,13.0
VR,J17LA638970U,13.0
VR,D12TA089340U,13.0
VR,D12TA089335X,13.0
VR,Q18EA019766G,13.0
VR,D12TA089333V,13.0
VR,D12TA089336Y,13.0
VR,Q18GA043063P,13.0
VR,Q18EA019777J,13.0
VR,D12TA089428B,13.0
VR,Q19GA005239S,13.0
VR,Q19GA005200D,13.0
VR,C18LA220038U,13.0
VR,J103021,13.0
VR,J17LA638864T,13.0
VR,Q18GA043351V,13.0
VR,Q19GA005192U,13.0
VR,C18LA220032O,13.0
VR,Q18EA019416N,13.0
VR,Q18GA038083I,13.0
VR,Q18EA019334M,13.0
VR,,
VR,,
VR,Q18EA019336O,13.0
VR,Q19GA005048N,13.0
VR,Q21GA045927T,13.0
VR,Q18EA019337P,13.0
VR,Q18EA019475M,13.0
VR,Q18EA019418P,13.0
VR,Q18GA043602U,13.0
VR,2166612,13.0
VR,J15LA850413U,13.0
VR,2016208,13.0
VR,J17LA638871S,13.0
VR,Q21GA045837S,13.0
VR,Q21GA046071A,13.0
VR,Q21GA045832N,13.0
VR,Q18GA043601T,13.0
VR,J17LA6390135,13.0
VR,Q18EA019340K,13.0
VR,Q18EA019904Y,13.0
VR,Q18EA019920Y,13.0
VR,Q18EA019915B,13.0
VR,Q19GA023840F,13.0
VR,Q19GA023839M,13.0
VR,Q21GA046131V,13.0
VR,D12TA089422V,13.0
VR,J17LA638791T,13.0
VR,Q18GA043841A,13.0
VR,Q21GA045947A,13.0
VR,J15LA851370E,13.0
VR,Q18GA043838M,13.0
VR,Q19GA005105F,13.0
VR,Q19GA005107H,13.0
VR,Q19GA005109J,13.0
VR,Q18EA019588G,13.0
VR,D12TA089430V,13.0
VR,2166673,13.0
VR,D12TA089543D,13.0
VR,J17LA638836P,13.0
VR,J14LA732710J,13.0
VR,D12TA089541B,13.0
VR,Q18EA019595F,13.0
VR,D12TA089542C,13.0
VR,Q18EA019523P,13.0
VR,Q18GA043875K,13.0
VR,C18LA220121O,13.0
VR,D12TA089840J,13.0
VR,Q21GA045743N,13.0
VR,Q21GA045816N,13.0
VR,C18LA220129W,13.0
VR,C18LA220130P,13.0
VR,J15LA850392G,13.0
VR,,
VR,4120821,13.0
VR,J15LA851280D,13.0
VR,C18LA220098G,13.0
VR,C18LA220123Q,13.0
VR,C18LA220124R,13.0
VR,,
VR,Q21GA045811I,13.0
VR,Q18EA019329P,13.0
VR,J15LA850700Y,13.0
VR,Q21GA045996G,13.0
VR,Q21GA045747R,13.0
VR,J17LA638973X,13.0
VR,Q21GA045877A,13.0
VR,J17LA638721F,13.0
VR,Q21GA031127A,13.0
VR,J17LA638715H,13.0
VR,J17LA638716I,13.0
VR,2331,13.0
VR,Q21GA045270T,13.0
VR,J17LA638975Z,13.0
VR,Q21GA045744O,13.0
VR,Q21GA031126Z,13.0
VR,Q21GA031128B,13.0
VR,J17LA638662L,13.0
VR,Q21GA045871U,13.0
VR,J17LA638974Y,13.0
VR,J17LA638666P,13.0
VR,J17LA638663M,13.0
VR,(NULL)__13_MIG_995664_FIC,13.0
VR,Q21GA045745P,13.0
VR,J17LA638775R,13.0
VR,,
VR,Q18GA043084U,13.0
VR,J15LA850401Q,13.0
VR,C18LA220111M,13.0
VR,,
VR,C18LA220095D,13.0
VR,Q19GA005181R,13.0
VR,C18LA220068,13.0
VR,Q22GA020974F,13.0
VR,J14LA732751S,13.0
VR,J14LA732749Y,13.0
VR,74911540,13.0
VR,Q19GA023759N,13.0
VR,Q18GA043474E,13.0
VR,Q18GA043172T,13.0
VR,,
VR,Q19GA023756K,13.0
VR,Q19GA023752G,13.0
VR,Q19GA023745H,13.0
VR,Q18GA043451X,13.0
VR,Q18GA043451X,13.0
VR,J15LA851374I,13.0
VR,Q21GA046078H,13.0
VR,Q19GA005103D,13.0
VR,Q18EA019877M,13.0
VR,J15LA851379N,13.0
VR,Q21GA045834P,13.0
VR,Q21GA045995F,13.0
VR,Q19GA043218Q,13.0
VR,Q19GA043220K,13.0
VR,J15LA850340U,13.0
VR,Q18GA043559I,13.0
VR,J14LA728117R_995709_FICT,13.0
VR,J15LA851376K,13.0
VR,Q19GA024004H,13.0
VR,Q18EA018438P,13.0
VR,Q18EA018438P,13.0
VR,J14LA732732P,13.0
VR,D12TA089623C,13.0
VR,Q18GA037971B,13.0
VR,Q18GA037971B,13.0
VR,Q21GA046153B,13.0
VR,Q19GA024006J,13.0
VR,,
VR,Q21GA046004P,13.0
VR,Q19GA024005I,13.0
VR,,
VR,Q21GA045820J,13.0
VR,Q21GA046007S,13.0
VR,Q21GA031275L,13.0
VR,Q19GA024002F,13.0
VR,Q18GA043450W,13.0
VR,D12LA037622I,13.0
VR,Q19GA023834H,13.0
VR,Q18GA043374B,13.0
VR,Q18EA019907B,13.0
VR,Q18GA043798V,13.0
VR,Q18EA019919F,13.0
VR,D12TA089774,13.0
VR,D11CA267732L,13.0
VR,D12TA089658N,13.0
VR,Q18EA019913Z,13.0
VR,Q18EA019921Z,13.0
VR,Q18EA019906A,13.0
VR,J14LA719725I,13.0
VR,D12TA089660H,13.0
VR,J14LA732744T,13.0
VR,Q21GA045942S,13.0
VR,Q18GA043445Z,13.0
VR,Q18EA019768I,13.0
VR,J17LA638753N,13.0
VR,Q18GA038030V,13.0
VR,J14LA633742K,13.0
VR,J17LA6387878X,13.0
VR,J15LA836984M,13.0
VR,J17LA638699V,13.0
VR,Q18GA038036B,13.0
VR,Q21GA031223Z,13.0
VR,J15LA851034R,13.0
VR,Q18GA038028B,13.0
VR,Q21GA031240A,13.0
VR,Q21GA046016T,13.0
VR,Q19GA023962O,13.0
VR,96819,13.0
VR,Q18EA018463Q,13.0
VR,Q21GA031099N,13.0
VR,Q18EA018464R,13.0
VR,Q18GA037895G,13.0
VR,Q18EA018466I,13.0
VR,Q18EA018469W,13.0
VR,Q18EA018470P,13.0
VR,J14LA719736L,13.0
VR,J15LA851084B,13.0
VR,Q19GA0238256,13.0
VR,Q21GA046013Q,13.0
VR,J17LA638976A,13.0
VR,Q19GA023746I,13.0
VR,J17LA638979D,13.0
VR,Q21GA045833O,13.0
VR,Q21GA045924Q,13.0
VR,J15LA850987B,13.0
VR,Q18GA037932U,13.0
VR,Q18GA042921C,13.0
VR,Q21GA045805K,13.0
VR,Q21GA045751N,13.0
VR,Q18GA042923E,13.0
VR,J12OA023259A,13.0
VR,Q19GA023883Q,13.0
VR,J726067,13.0
VR,Q18EA019536T,13.0
VR,4159755,13.0
VR,Q18GA042999Y,13.0
VR,Q19GA023963P,13.0
VR,J14LA732605J,13.0
VR,Q18GA043005F,13.0
VR,Q19GA005226N,13.0
VR,Q19GA005224L,13.0
VR,Q22GA020963C,13.0
VR,D12TA089872R,13.0
VR,Q18GA037940V,13.0
VR,Q19GA005225M,13.0
VR,Q21GA043940Q,13.0
VR,J14LA732681V,13.0
VR,95534154,13.0
VR,Q19GA023718E,13.0
VR,,
VR,Q19GA023943L,13.0
VR,,
VR,J15LA851331X,13.0
VR,Q18GA042997W,13.0
VR,Q19GA005256T,13.0
VR,Q18GA037835U,13.0
VR,Q18GA042864K,13.0
VR,Q19GA023894T,13.0
VR,J15LA851500W,13.0
VR,,
VR,Q18GA043070O,13.0
VR,J15LA836978O,13.0
VR,Q21GA031188,13.0
VR,Q21GA031188,13.0
VR,J15LA851160W,13.0
VR,A11OA216177O,13.0
VR,613401,13.0
VR,J15LA851515D,13.0
VR,C18LA220079D,13.0
VR,Q21EA037248Q,13.0
VR,Q21GA031214Y,13.0
VR,J12OA023331R,13.0
VR,D12LA037600C,13.0
VR,Q21EA037167Q,13.0
VR,Q21EA037165O,13.0
VR,Q18GA043234Q,13.0
VR,Q19GA023978W,13.0
VR,Q19GA023979X,13.0
VR,Q18GA043346X,13.0
VR,Q19GA023976U,13.0
VR,Q19GA023922G,13.0
VR,Q21EA037164N,13.0
VR,J17LA638968A,13.0
VR,Q18EA018480R,13.0
VR,Q18EA018479Y,13.0
VR,Q18GA043393E,13.0
VR,Q21GA046184I,13.0
VR,Q21GA045914O,13.0
VR,J15LA851507D,13.0
VR,Q18GA043156T,13.0
VR,Q18GA038027B,13.0
VR,Q18EA018473S,13.0
VR,Q18EA018478X,13.0
VR,C18LA2200677Z,13.0
VR,J17LA638708I,13.0
VR,J17LA6338710C,13.0
VR,J15LA850697U,13.0
VR,5181,13.0
VR,Q18EA019739D,13.0
VR,Q18GA0238085K,13.0
VR,C18LA220019R,13.0
VR,J17LA6388942,13.0
VR,J17LA638814J,13.0
VR,J17LA638818N,13.0
VR,J17LA638899E,13.0
VR,,
VR,J17LA638846R,13.0
VR,J15LA851443E,13.0
VR,J15LA851513B,13.0
VR,Q19GA005188Y,13.0
VR,D12TA089693Q,13.0
VR,J14LA728112M,13.0
VR,,
VR,K173779,13.0
VR,,
VR,J17LA638882V,13.0
VR,J17LA638848T,13.0
VR,J15LA851418A,13.0
VR,Q21GA031257J,13.0
VR,J15LA851503Z,13.0
VR,J14LA719592N,13.0
VR,J14LA719723G,13.0
VR,Q19GA023690J,13.0
VR,J17LA638960S,13.0
VR,J14LA732557S,13.0
VR,J14LA732561O,13.0
VR,J14LA732566T,13.0
VR,J14LA732588Z,13.0
VR,Q19GA023716C,13.0
VR,Q19GA023691K,13.0
VR,Q21GA031293N,13.0
VR,Q21GA031292M,13.0
VR,Q21GA046177V,13.0
VR,J15LA851498T,13.0
VR,Q21GA031118Z,13.0
VR,Q21GA046169J,13.0
VR,Q18GA037839Y,13.0
VR,J15LA837098U,13.0
VR,Q18GA043203J,13.0
VR,Q18GA043201H,13.0
VR,Q18GA037845W,13.0
VR,J14LA638747P,13.0
VR,,
VR,Q18GA043475F,13.0
VR,J17LA638692R,13.0
VR,Q18GA043082S,13.0
VR,OA023490F,13.0
VR,J14LA732468S,13.0
VR,Q18GA043652E,13.0
VR,Q18GA043347Y,13.0
VR,Q18GA037840R,13.0
VR,Q18GA038032X,13.0
VR,Q18GA037841S,13.0
VR,Q18GA037819U,13.0
VR,Q18GA043206M,13.0
VR,Q18GA043353W,13.0
VR,Q18GA043199E,13.0
VR,Q18GA043354X,13.0
VR,J14LA732458Q,13.0
VR,J14LA732460K,13.0
VR,J14LA732743S,13.0
VR,Q19GA004989T,13.0
VR,J14LA732462M,13.0
VR,Q19GA004913Z,13.0
VR,Q18GA043232,13.0
VR,L395956,13.0
VR,J17LA638927R,13.0
VR,,
VR,34516,13.0
VR,J17LA638891W,13.0
VR,J14LA719588R,13.0
VR,J17LA638850N_995965_FICT,13.0
VR,J17LA638842N_995966_FICT,13.0
VR,J15LA851123R,13.0
VR,2109428,13.0
VR,Q18EA019495L,13.0
VR,J17LA638849U,13.0
VR,D12TA089577N,13.0
VR,J17LA638850N_995973_FICT,13.0
VR,J17LA638917P,13.0
VR,Q18EA019607S,13.0
VR,J14LA719581K,13.0
VR,J17LA638906M,13.0
VR,J15LA850643G,13.0
VR,J17LA638903J,13.0
VR,J17LA638908O,13.0
VR,Q18EA019880H,13.0
VR,Q22GA021043B,13.0
VR,,
VR,J15LA850640D,13.0
VR,J15LA850949,13.0
VR,J15LA638804H,13.0
VR,J15LA850648L,13.0
VR,J17LA638805I,13.0
VR,J15LA850645I,13.0
VR,J14LA732552,13.0
VR,J15LA837100Y,13.0
VR,Q21GA045750M,13.0
VR,J15LA850644H,13.0
VR,J15LA850696T,13.0
VR,,
VR,Q19GA023757L,13.0
VR,Q18EA019424N,13.0
VR,Q21GA031168J,13.0
VR,J15LA851124S,13.0
VR,J15LA851019S,13.0
VR,J15LA851011K_996005_FICT,13.0
VR,Q19GA005123H,13.0
VR,J15LA851011K_996008_FICT,13.0
VR,Q21GA031170D,13.0
VR,Q21GA031172F,13.0
VR,J15LA851125T,13.0
VR,J15LA851010J,13.0
VR,Q21GA031165G,13.0
VR,Q18GA043550Z,13.0
VR,Q21GA031166H,13.0
VR,,
VR,,
VR,J15LA851050R,13.0
VR,Q21GA031173G,13.0
VR,J15LA851013M,13.0
VR,J15LA851058Z,13.0
VR,Q19GA004861E,13.0
VR,Q18GA043600S,13.0
VR,Q19GA004863G,13.0
VR,J14LA732661R,13.0
VR,J15LA851070V,13.0
VR,Q19GA004864H,13.0
VR,J15LA851401V,13.0
VR,J15LA851456J,13.0
VR,J14LA732675X,13.0
VR,Q18GA043423T,13.0
VR,,
VR,Q19GA004865I,13.0
VR,J14LA732476S,13.0
VR,J14LA732611H,13.0
VR,,
VR,J14LA732494Q,13.0
VR,Q18GA043289F,13.0
VR,Q18GA043362X,13.0
VR,Q18GA043497L,13.0
VR,J14LA719637J,13.0
VR,J15LA851229A,13.0
VR,Q18GA043295D,13.0
VR,J14LA719576W,13.0
VR,996048_MIG,13.0
VR,J14LA719579Q,13.0
VR,J14LA719632E,13.0
VR,J14LA719574L,13.0
VR,D12LA037590-R,13.0
VR,Q18GA043710X,13.0
VR,J14LA719578P,13.0
VR,Q18GA054098J,13.0
VR,J15LA638955V,13.0
VR,C18LA220034Q,13.0
VR,Q18GA043431T,13.0
VR,J15LA850977Z,13.0
VR,J15LA851306W,13.0
VR,Q18EA019737B,13.0
VR,Q18GA043155S,13.0
VR,Q21EA037210C,13.0
VR,Q21EA037161K,13.0
VR,J15LA8507501,13.0
VR,Q21EA037170L,13.0
VR,J17LA638959Z,13.0
VR,J15LA837026F,13.0
VR,Q18GA043824G,13.0
VR,Q18GA043825H,13.0
VR,J15LA851074Z,13.0
VR,J17LA639009S,13.0
VR,J15LA836990K_996084_FICT,13.0
VR,,
VR,Q18GA043099B,13.0
VR,Q18GA043106J,13.0
VR,Q22GA020967G,13.0
VR,L780224,13.0
VR,Q21GA046224Z,13.0
VR,Q21GA046222X,13.0
VR,J14LA728136U,13.0
VR,J15LA850943P,13.0
VR,Q21GA046025V,13.0
VR,J15LA850945R,13.0
VR,J15LA851512A,13.0
VR,J15LA851063W,13.0
VR,J15LA851065V,13.0
VR,Q21GA046112S,13.0
VR,Q21GA031158H,13.0
VR,J15LA851049V,13.0
VR,J15LA851062V,13.0
VR,H443506,13.0
VR,J14LA732576V,13.0
VR,Q21GA045909R,13.0
VR,Q21GA046114U,13.0
VR,J17LA638934Q,13.0
VR,J221078,13.0
VR,Q21GA046102Q,13.0
VR,,
VR,J12OA023716E,13.0
VR,Q21GA045856V,13.0
VR,J15LA850759,13.0
VR,Q18GA043100D,13.0
VR,J14LA732509K,13.0
VR,A11OA063765D,13.0
VR,Q21GA045919T,13.0
VR,,
VR,,
VR,J15LA851101L,13.0
VR,Q19GA005076R,13.0
VR,Q19GA005308O,13.0
VR,J12OA023541Z,13.0
VR,Q21GA031212W,13.0
VR,J14LA719607D,13.0
VR,Q19GA005044J,13.0
