cod_concesion,cod_tipo_sujeto,COD_SUMINISTRO,SECTOR,COD_TIPO_SUMINISTRO,COD_CONTADOR_ACT
VR,PER,996123,2.2,CONT,J14LA732509K
VR,PER,996127,2.2,CONT,A11OA063765D
VR,PER,996128,2.2,CONT,Q21GA045919T
VR,PER,996129,2.2,SIN_CONT,
VR,PER,996130,2.2,SIN_CONT,
VR,PER,996131,2.2,CONT,J15LA851101L
VR,PER,996132,2.2,CONT,Q19GA005076R
VR,PER,996133,2.2,CONT,Q19GA005308O
VR,PER,996134,2.2,CONT,J12OA023541Z
VR,PER,996135,2.2,CONT,Q21GA031212W
VR,PER,997040,2,CONT,J14LA719607D
VR,PER,996137,2.2,CONT,Q19GA005044J
VR,PER,996138,2.2,CONT,Q18GA042863J
VR,PER,996139,2.2,CONT,Q18GA042859N
VR,PER,999100,2.2,CONT,Q19GA023276X
VR,PER,996140,3.2,CONT,Q19GA005042H
VR,PER,996141,2.2,CONT,J15LA851106Q
VR,PER,996142,2.2,SIN_CONT,
VR,PER,996143,2,CONT,Q21GA046065C
VR,PER,996145,2,CONT,Q18GA043636E
VR,PER,996146,2,CONT,Q21GA046067E
VR,PER,996147,2,CONT,Q18EA018477W
VR,PER,996148,2,CONT,Q18EA019890J
VR,PER,996150,2,CONT,Q18EA019899S
VR,PER,996151,2,CONT,Q19GA023957R
VR,PER,996153,2,CONT,Q18EA019895O
VR,PER,996154,2,CONT,K20VA148264G
VR,PER,996155,2,CONT,Q18EA019891X
VR,PER,996156,2,CONT,Q19GA004885M
VR,PER,996157,2,CONT,D12TA089414V
VR,PER,996159,2,CONT,Q21GA046068F
VR,PER,996160,2,SIN_CONT,
VR,PER,996161,2,CONT,Q18GA043599Q
VR,PER,996163,2,CONT,J17LA638744M
VR,PER,996164,2,CONT,Q18EA019888P
VR,PER,996165,2,CONT,Q21GA046059E
VR,PER,996166,2,CONT,Q21GA045978E
VR,PER,996167,2,CONT,Q21GA046060X
VR,PER,996168,3,CONT,Q21GA031178L
VR,PER,996170,2,CONT,Q18GA024001E
VR,PER,996171,2,CONT,Q18GA043817H
VR,PER,996172,2,CONT,J14LA732667X
VR,PER,996173,2,CONT,Q19GA023917J
VR,PER,996175,2,CONT,Q19GA023918K
VR,PER,996176,2,CONT,Q19GA023913F
VR,PER,996177,2,CONT,J15LA851056X
VR,PER,996179,2,CONT,D12TA089413U
VR,PER,996180,2,CONT,Q18EA018492V
VR,PER,996182,2.2,SIN_CONT,
VR,PER,996183,2.2,CONT,Q18GA043605X
VR,PER,996184,2.2,CONT,J15LA851162Y
VR,PER,996185,2.2,CONT,Q22GA021038E
VR,PER,996186,2.2,CONT,Q18GA042865L
VR,PER,996187,2.2,CONT,Q18GA042860G
VR,PER,996188,2.2,CONT,Q18GA042862I
VR,PER,996189,2.2,CONT,J15LA851243Y
VR,PER,996190,2,CONT,J15LA851233W
VR,PER,996191,2,CONT,Q21GA046142Y
VR,PER,996192,2,CONT,Q18EA019898R
VR,PER,996193,2,CONT,D12TA089732G
VR,PER,996194,2,CONT,J14LA732597A
VR,PER,996195,2,CONT,Q21GA046137B
VR,PER,996196,2,CONT,J15LA851504A
VR,PER,996197,2,CONT,Q21GA045973Z
VR,PER,996198,2,CONT,Q18EA019885M
VR,PER,996199,2,CONT,Q21GA046146C
VR,PER,996200,2,CONT,Q18EA019793J
VR,PER,996203,2,CONT,Q19GA023831E
VR,PER,996204,2,CONT,Q19GA023833G
VR,PER,996205,2,CONT,Q21GA045992C
VR,PER,996207,2,CONT,Q21GA046139D
VR,PER,996208,2,CONT,Q21GA045975B
VR,PER,996209,2,CONT,A11OA216164J
VR,PER,996210,3.1,CONT,J15LA851502Y
VR,PER,996211,3.1,CONT,Q19GA023681I
VR,PER,996212,3.1,CONT,J14LA732532J
VR,PER,996213,3.1,CONT,J17LA638957X
VR,PER,996214,3.1,CONT,Q18GA043252S
VR,PER,996215,3.1,CONT,Q19GA023944M
VR,PER,996217,3.1,CONT,J14LA732485T
VR,PER,996218,3.1,CONT,Q19GA023693M
VR,PER,996219,3.1,CONT,Q18GA023685M
VR,PER,996220,3.1,CONT,J14LA732679B
VR,PER,996221,3.1,CONT,Q18GA043424V
VR,PER,996224,3.1,CONT,Q21GA031152B
VR,PER,996226,3.1,CONT,J14LA732694A
VR,PER,996228,3.1,CONT,Q19GA023683K
VR,PER,996229,3.1,CONT,J14LA732477T
VR,PER,996230,3.1,CONT,J14LA719768T
VR,PER,996232,0,CONT,69107
VR,PER,996234,0,CONT,J14LA719629J
VR,PER,996240,0,CONT,64715908
VR,PER,996241,0,CONT,3038877
VR,PER,996242,0,CONT,5604255
VR,PER,996243,0,CONT,Q19GA005264T
VR,PER,996244,0,CONT,Q18GA043814E
VR,PER,996246,0,CONT,Q18GA043813D
VR,PER,996247,0,CONT,Q18GA043810A
VR,PER,996249,3.2.1,CONT,D11CA267714J
VR,PER,996250,3.2.1,SIN_CONT,Q19GA005167T
VR,PER,40000100149,,CONT,Q19GA005167T
VR,PER,996251,3.2.1,CONT,9761
VR,PER,996252,3.2.1,CONT,D12TA089327X
VR,PER,999852,3.2.1,CONT,J14LA732708P
VR,PER,996253,3.2.1,CONT,J14LA719762N
VR,PER,996256,3.2.1,CONT,2016666
VR,PER,996257,3.2.1,SIN_CONT,
VR,PER,996258,2.1,CONT,J17LA638749R
VR,PER,996259,3.2,CONT,J12OA023599R
VR,PER,996261,2.1,CONT,Q18EA019420J
VR,PER,996262,3.2.1,CONT,Q19GA005291W
VR,PER,996263,3.2.1,CONT,7152486
VR,PER,996265,3.2.1,CONT,Q18EA019407J
VR,PER,996266,2.1,CONT,Q19GA005199B
VR,PER,996267,2.1,CONT,Q19GA005197Z
VR,PER,996268,3.2.1,CONT,Q18EA019489E
VR,PER,996269,2.1,CONT,J14LA732512F
VR,PER,996272,2.1,CONT,Q18EA019487C
VR,PER,996273,2.1,SIN_CONT,
VR,PER,996274,3.2.1,CONT,Q18EA019406L
VR,PER,996277,,CONT,4117210
VR,PER,996278,2.1,CONT,J15LA850755N
VR,PER,996279,,CONT,7863108
VR,PER,996280,2.1,CONT,J15LA850754M
VR,PER,996281,3.2.1,CONT,Q19GA005196Y
VR,PER,996282,2.1,CONT,J15LA850940M
VR,PER,996284,2.1,CONT,Q18EA019492Z
VR,PER,996285,3.2.1,CONT,J17LA638940O
VR,PER,996287,3.2.1,CONT,Q18GA038092J
VR,PER,996288,3.2.1,CONT,Q18EA019485A
VR,PER,996289,3.2.1,CONT,2100626
VR,PER,996290,3.1,SIN_CONT,
VR,PER,996292,3.1,CONT,D11TA089457G
VR,PER,996294,3.1,CONT,J15LA851191V
VR,PER,996295,3.1,CONT,Q18EA019513N
VR,PER,996296,3.1,CONT,J15LA851198V
VR,PER,996297,3.1,CONT,J15LA851192E
VR,PER,996298,3.1,CONT,J15LA851190C
VR,PER,996300,3.1,CONT,J15LA851367J
VR,PER,996301,3.1,CONT,J15LA851194G
VR,PER,996303,3.1,CONT,J15LA836993N
VR,PER,997742,3.2,CONT,Q19GA023803A
VR,PER,996304,3.1,CONT,Q21GA045946W
VR,PER,996306,3.1,CONT,J15LA851310S
VR,PER,996307,3.1,CONT,Q19GA023564E
VR,PER,996308,3.1,CONT,J15LA851296L
VR,PER,996309,3.1,CONT,J15LA851470H
VR,PER,996310,3.1,CONT,Q19GA023562C
VR,PER,996312,3.1,CONT,J15LA851315X
VR,PER,996313,3.1,CONT,J15LA851313V
VR,PER,996314,3.1,CONT,Q19GA005176U
VR,PER,996315,3.1,CONT,D11CA267842Q
VR,PER,996316,3.1,CONT,Q19GA005171P
VR,PER,996317,3.1,CONT,J15LA851314W
VR,PER,996318,3.1,CONT,J15LA851319B
VR,PER,996319,3.1,CONT,J17LA638956W
VR,PER,996320,3.1,CONT,J15LA851361D
VR,PER,996321,3.1,CONT,Q19GA023597N
VR,PER,996322,3.1,CONT,J15LA851128E
VR,PER,999370,3.1,CONT,J15LA851360V
VR,PER,996323,3.1,CONT,Q19GA023561B
VR,PER,996324,3.1,CONT,Q19GA023565F
VR,PER,996325,3.1,CONT,Q19GA023578K
VR,PER,996326,3.1,CONT,Q19GA023574G
VR,PER,996327,3.1,CONT,J15LA851363F
VR,PER,996328,3.1,CONT,Q18EA019639A
VR,PER,996329,3.1,CONT,Q18GA043875R
VR,PER,996330,3.1,CONT,Q18GA043255V
VR,PER,996331,3.1,CONT,Q18GA043248W
VR,PER,996332,3.1,CONT,J14LA732624M
VR,PER,996334,3.1,CONT,Q19GA005178W
VR,PER,999832,3.1,CONT,Q19GA005174S
VR,PER,996336,3.1,CONT,J14LA732640M
VR,PER,996338,3.1,CONT,Q18GA043068V
VR,PER,996340,3.1,CONT,J14LA732564R
VR,PER,996341,3.1,CONT,J14LA732563Q
VR,PER,996342,3.1,CONT,J14LA732598B
VR,PER,996343,3.1,CONT,Q19GA005173R
VR,PER,996344,3.1,CONT,J15LA851369L
VR,PER,996347,3.2.1,CONT,C18LA220073X
VR,PER,996348,2.2,CONT,95454587
VR,PER,996350,2.2,CONT,Q18GA043190V
VR,PER,996351,3.2.1,CONT,Q18GA043194Z
VR,PER,996352,2.2,CONT,Q18GA043187A
VR,SOC,996356,2.2,CONT,Q18EA019725X
VR,PER,996359,2.2,CONT,Q18EA019726Y
VR,PER,996360,3.2,CONT,J15LA851157B
VR,PER,996361,2.2,CONT,J21OA023570E
VR,PER,996365,2.2,CONT,Q18EA019732W
VR,PER,996366,3.2.1,CONT,J15LA851142U
VR,PER,996367,2.2,CONT,Q18GA043192X
VR,PER,996368,3.2.1,CONT,54377643
VR,PER,996369,2.2,CONT,Q18GA043193Y
VR,PER,996370,3.2.1,CONT,Q21EA037176R
VR,PER,996372,3.2.1,CONT,Q21EA037175Q
VR,PER,996373,3.2.1,CONT,Q18EA019729B
VR,PER,996374,2.2,CONT,Q18GA043196B
VR,PER,996375,2.2,CONT,Q18EA019730V
VR,PER,996376,2.2,CONT,Q21GA046015S
VR,PER,996377,2.2,CONT,J14LA732610G
VR,PER,996378,2.2,CONT,J15LA851184E
VR,PER,996379,2,CONT,Q19GA023919L
VR,PER,996380,2,CONT,Q19GA023623Y
VR,PER,996381,2,CONT,Q18GA043826I
VR,PER,996382,2,CONT,Q19GA023832F
VR,PER,996384,3.2.1,CONT,Q18GA043835J
VR,PER,996386,2.2,CONT,Q18GA042861H
VR,PER,996387,2.2,CONT,Q19GA005080N
VR,PER,996388,2.2,CONT,Q19GA023827I
VR,PER,996390,2.2,CONT,Q18GA043097Z
VR,PER,996391,2.2,CONT,J15LA851060T
VR,PER,996393,2.2,CONT,Q19GA023952M
VR,PER,40000100112,,CONT,Q19GA023952M
VR,PER,996394,2.2,CONT,D12LA037602E
VR,PER,996395,2.2,CONT,Q21GA046023S
VR,PER,996397,2.2,CONT,Q19GA005238R
VR,PER,996398,2,CONT,Q18EA019393X
VR,PER,996399,2,CONT,Q18EA018425K
VR,PER,40000100012,2,CONT,Q18EA018425K
VR,PER,996400,2,SIN_CONT,
VR,PER,996401,2,CONT,(NULL)__13_MIG_996401_FIC
VR,PER,996403,2,CONT,2053037
VR,PER,996404,2,CONT,Q18GA043069Y
VR,PER,40000100228,,CONT,Q18GA043069Y
VR,PER,996405,2,CONT,Q18EA019783H
VR,PER,996406,2,CONT,Q18EA019765F
VR,PER,996407,2,CONT,Q18EA019764E
VR,PER,996409,2,CONT,J14LA732544N
VR,PER,996411,2,CONT,D11CA203527O
VR,PER,996412,2,SIN_CONT,
VR,PER,996413,,SIN_CONT,
VR,PER,996415,3.2.1,CONT,C18LA220106P
VR,PER,996416,3.2.1,CONT,C18LA220103M
VR,PER,996418,3.2.1,CONT,J15LA850968Y
VR,PER,996420,3.2.1,CONT,J15LA851115R
VR,PER,996421,3.2.1,CONT,C18LA220119U
VR,PER,996423,3.2.1,CONT,D12TA089881S
VR,PER,996428,3.2,CONT,Q18GA043046O
VR,PER,996429,3.1,CONT,J15LA851431A
VR,PER,996432,3.1,CONT,Q18GA043436Y
VR,PER,40000100202,,CONT,Q18GA043436Y
VR,PER,996434,3.1,CONT,Q21GA031114V
VR,PER,996435,3.1,CONT,Q21GA031121U
VR,PER,996437,3.1,CONT,1083303
VR,PER,996438,3.1,CONT,J15LA851485O
VR,PER,996439,3.1,CONT,J895822
VR,PER,996440,3.1,CONT,Q21GA031288Q
VR,PER,996442,3.1,CONT,Q19GA005201E
VR,PER,996443,2.2,CONT,Q21GA031200S
VR,PER,998408,2.2,CONT,221870
VR,PER,996444,3.1,CONT,J15LA851480J
VR,PER,996445,3.1,CONT,Q21GA031284M
VR,PER,996446,3.1,CONT,J15LA851482L
VR,PER,996447,3.1,CONT,J15LA851534G
VR,PER,996448,3.1,CONT,Q19GA005205I
VR,PER,996450,3.1,CONT,J15LA851530C
VR,PER,996451,3.1,CONT,Q19GA005030D
VR,PER,996452,3.1,CONT,7540486
VR,PER,996453,3.1,CONT,Q21GA031287P
VR,PER,996455,3.1,CONT,Q21GA031285N
VR,PER,996456,3.1,CONT,Q21GA031290K
VR,PER,996457,3.1,CONT,J15LA851531D
VR,PER,996458,3.1,CONT,J15LA851487Q
VR,PER,996459,3.1,CONT,Q18GA043761I
VR,PER,996460,0,CONT,J14LA732703K
VR,PER,996461,3.1,SIN_CONT,
VR,PER,996462,0,CONT,Q19GA005113F
VR,PER,996463,0,CONT,J14LA732660Q
VR,PER,996464,3.1,CONT,Q21GA045828R
VR,PER,996465,3.1,CONT,Q18GA043061N
VR,PER,996466,3.1,CONT,Q21GA031286O
VR,PER,996467,0,CONT,J14LA732556R
VR,PER,996468,0,CONT,54377848
VR,PER,996469,3.1,CONT,J15LA851272D
VR,PER,996470,0,CONT,Q18GA043709E
VR,PER,996472,0,CONT,Q19GA005258V
VR,PER,996473,3.2,CONT,Q21GA045879C
VR,SOC,996474,2.2,CONT,991085189
VR,PER,996475,0,CONT,J14LA732499Z
VR,PER,996478,0,CONT,J14LA732663T
VR,PER,996479,0,CONT,J14LA732666W
VR,PER,996480,0,CONT,Q19GA005119L
VR,PER,996481,3.2.1,CONT,Q21EA037208I
VR,PER,996482,3.2.1,CONT,Q21EA037220E
VR,PER,996484,3.2.1,CONT,Q21EA037219L
VR,PER,996486,3.2.1,CONT,J12OA023681K
VR,PER,996487,3.2.1,CONT,J15LA851036T
VR,PER,996488,3.2.1,SIN_CONT,
VR,PER,996489,3.2,CONT,Q19GA005160M
VR,PER,996490,3.2.1,CONT,Q21EA037202C
VR,PER,996492,3.2.1,CONT,C18LA220029T
VR,PER,996493,3.2,CONT,Q19GA005236P
VR,PER,996494,3.2.1,CONT,C18LA220023N
VR,PER,996495,3.2,CONT,J17LA638788W
VR,PER,996496,3.2.1,CONT,C18LA220024O
VR,PER,996497,3.2,CONT,J17LA639042T
VR,PER,996498,3.2.1,CONT,C18LA220028S
VR,PER,996500,3.2.1,CONT,C18LA220025P
VR,PER,996502,3.2.1,CONT,C18LA220107Q
VR,PER,996503,3.2,CONT,Q19GA005257U
VR,PER,996507,3.2.1,CONT,Q18GA043349A
VR,PER,996509,3.2.1,CONT,C18LA220110L
VR,PER,996510,3.2.1,CONT,Q18GA037836V
VR,PER,996511,3.2,CONT,Q18EA018430H
VR,PER,996514,3.2,CONT,Q19GA005263S
VR,PER,996515,2.2,CONT,Q18GA043586L
VR,PER,996516,3.2,CONT,Q19GA005233M
VR,PER,996517,3.2,CONT,Q19GA005195X
VR,PER,996518,3.2,CONT,Q21GA045997H
VR,PER,996519,2.2,CONT,J15LA837043G
VR,PER,996520,3.2,CONT,Q19GA005193V
VR,PER,996521,2.2,CONT,J14LA732722
VR,PER,996522,3.2,CONT,Q19GA005255S
VR,PER,996523,2.2,CONT,Q18GA043304N
VR,PER,996524,3,CONT,J15LA850946S
VR,PER,996526,2.2,CONT,Q18GA037921R
VR,PER,996527,3.2,CONT,Q18GA037925V
VR,PER,996528,3.2,CONT,Q18GA037917V
VR,PER,996529,3.2,CONT,Q19GA005260P
VR,PER,996530,2.2,CONT,Q18GA037923T
VR,PER,996531,3.2,CONT,Q19GA005254R
VR,PER,996532,2.2,CONT,Q18GA037833S
VR,PER,996534,2.2,CONT,Q18GA037817S
VR,PER,996535,3.2,CONT,J14LA732606K
VR,PER,996538,2.2,CONT,J15LA851148A
VR,PER,996539,2.2,CONT,Q18GA037829W
VR,PER,996540,2.2,CONT,Q18GA037827U
VR,PER,996542,3.2,CONT,J17LA638757R
VR,PER,996543,3.2,CONT,Q18GA037826T
VR,PER,996544,3.2,CONT,Q19GA023764K
VR,PER,996545,3.2,CONT,Q18GA043003D
VR,PER,996724,3,CONT,Q21GA045905N
VR,PER,996547,3.2,SIN_CONT,
VR,PER,996548,3.2,SIN_CONT,
VR,PER,996549,3.2,CONT,Q18GA005312K
VR,PER,996550,3.2,CONT,J15LA851320V
VR,PER,996552,3.2,CONT,J14LA732593W
VR,PER,996553,3.2,CONT,Q19GA023675K
VR,PER,996554,3.2,CONT,Q19GA023761H
VR,PER,996555,3.2,CONT,Q19GA023676L
VR,PER,996556,3.2,CONT,J15LA850398M
VR,PER,996557,3.2,CONT,Q19GA023677M
VR,PER,997133,3.2,CONT,OA023411Q
VR,PER,996559,3.2,SIN_CONT,
VR,PER,996561,3.2,CONT,OA023504V
VR,PER,996564,3.2,CONT,Q18GA043495J
VR,PER,999328,3.2,CONT,OA023534A
VR,PER,996565,3.2,CONT,Q21GA046186K
VR,PER,996567,3.2,CONT,Q19GA023905F
VR,PER,996568,3.2,CONT,J17LA638729N
VR,PER,996569,3.2,CONT,J17LA638684R
VR,PER,996571,3.2,CONT,D12LA037639R
VR,PER,996572,3.2,CONT,Q18GA043044M
VR,PER,996573,3.2,CONT,Q18GA043073R
VR,PER,996574,3.2,CONT,13711
VR,PER,996576,3.2,CONT,Q22GA020962B
VR,PER,996577,3.2,CONT,J17LA638735L
VR,PER,996579,3.2,CONT,Q21GA046188M
VR,PER,996581,3.2,CONT,J17LA638736M
VR,PER,996582,2.2,CONT,Q18GA043430S
VR,PER,996583,2.2,CONT,Q19GA023273U
VR,PER,996585,2.2,CONT,Q19GA023275W
VR,PER,996586,2.2,CONT,J15LA837044H
VR,PER,996606,2.2,CONT,J15LA851349H
VR,PER,996587,2.2,CONT,Q18EA019628X
VR,PER,996588,2.2,CONT,Q18GA043433U
VR,PER,996589,3.1,SIN_CONT,Q21BC
VR,SOC,40000100223,,CONT,Q21BC
VR,PER,996590,3.1,CONT,Q18GA043090S
VR,PER,996591,3.1,CONT,Q19GA005093S
VR,PER,996592,3.1,CONT,Q18GA043096Y
VR,PER,996593,3.1,CONT,Q18GA037908U
VR,PER,996594,3.1,CONT,Q19GA005098X
VR,PER,996595,3.1,CONT,Q19GA005012B
VR,PER,996596,3.1,CONT,Q18GA042867N
VR,PER,996597,3.1,CONT,Q19GA005017G
VR,PER,996598,2.2,CONT,Q19GA005182S
VR,PER,996599,2.2,CONT,Q19GA005186W
VR,PER,996600,2.2,CONT,J15LA850399N
VR,PER,996602,2.2,CONT,J17LA638939V
VR,PER,996603,2.2,CONT,Q18EA019876L
VR,PER,996604,2.2,CONT,J15LA837081M
VR,PER,996605,2.2,CONT,Q21GA045801G
VR,PER,996607,2.2,CONT,J15LA851341Z
VR,PER,996610,2.2,CONT,J15LA851344C
VR,PER,996611,2.2,CONT,Q21GA031198P
VR,PER,996612,2.2,CONT,J15LA851348G
VR,PER,996613,2.2,CONT,Q21GA031202V
VR,PER,996614,2.2,CONT,J15LA851440B
VR,PER,996616,2.2,CONT,54350719
VR,PER,996618,2.2,CONT,J15LA851340V
VR,PER,996620,2.2,SIN_CONT,
VR,PER,997426,2.2,CONT,Q22GA020996L
VR,PER,996621,2.2,CONT,G195712
VR,PER,996622,,CONT,96672
VR,PER,996624,2.2,CONT,Q21GA031194L
VR,PER,996625,2.2,CONT,D12TA089326W
VR,PER,996626,2.2,SIN_CONT,
VR,PER,996627,2.2,CONT,Q21GA031203V
VR,PER,996628,2.2,CONT,J17LA638834N
VR,PER,996629,2.2,CONT,J15LA851112O
VR,PER,996630,2.2,CONT,Q21GA031241B
VR,PER,996632,2.2,CONT,J15LA851129X
VR,PER,996633,2.2,CONT,J15LA851345D
VR,PER,996634,2.2,CONT,2016661
VR,PER,996635,2.2,CONT,J15LA851444F
VR,PER,998347,2.1,CONT,Q22GA020970B
VR,PER,996636,3.2,CONT,Q18EA019584C
VR,PER,996640,3.2,CONT,Q19GA023767N
VR,PER,996641,3.2,SIN_CONT,
VR,PER,996643,3.2,CONT,J15LA851251Y
VR,PER,996644,3.2,CONT,J14LA728198L
VR,PER,996645,3.2,CONT,Q19GA023768O
VR,PER,996646,3.2,CONT,J15LA851073V
VR,PER,998054,3.1,CONT,Q19GA005141J
VR,PER,996647,3.2,CONT,Q18EA018502G
VR,PER,996648,3.2,CONT,Q19GA023770I
VR,PER,997918,2.2,CONT,J15LA850399H
VR,PER,996649,3.2,CONT,991261742
VR,PER,996650,3.2,CONT,Q19GA023769P
VR,PER,996651,3.2,CONT,Q19GA023765L
VR,PER,996652,3.2,CONT,Q18EA018422H
VR,PER,996653,3.2,CONT,Q19GA023766M
VR,PER,996654,3.2,CONT,Q19GA023865O
VR,PER,996656,3.2,CONT,Q19GA023809G
VR,PER,996658,,CONT,2106612
VR,PER,996659,3.2,CONT,Q19GA023901B
VR,PER,996660,2,CONT,J15LA851119V
VR,PER,996661,2,CONT,Q21GA046119Z
VR,PER,996664,2,CONT,Q21GA046083
VR,PER,996666,2,CONT,Q21GA046130V
VR,PER,996667,2,CONT,A11OA063746A
VR,PER,996668,2,CONT,Q18GA043462A
VR,PER,996669,2,CONT,Q18EA019843E
VR,PER,996670,2,CONT,Q18GA043842I
VR,PER,996672,2,CONT,Q18EA019842B
VR,PER,996673,2,CONT,Q18GA043837L
VR,PER,996675,2,CONT,Q18EA019837E
VR,PER,996676,2,CONT,Q18EA019832Z
VR,PER,996677,2,CONT,Q21GA046136A
VR,PER,996679,2,CONT,A11OA216029D
VR,PER,996682,2,CONT,4163956
VR,PER,996684,2,CONT,Q18EA019839G
VR,PER,996685,2,CONT,Q18GA043437Z
VR,PER,996686,2,CONT,Q21GA046082D
VR,PER,996687,2,CONT,D12TA089653I
VR,PER,996690,2,CONT,D12TA089652H
VR,PER,996691,2,CONT,D12TA089659O
VR,PER,996692,2,CONT,J15LA850707F
VR,PER,996696,0,CONT,54413359
VR,PER,996697,0,CONT,J14LA719706F
VR,PER,996698,0,SIN_CONT,Q18GA043792P
VR,PER,40000100085,,CONT,Q18GA043792P
VR,PER,996699,0,CONT,J14LA7197002
VR,PER,996700,0,CONT,Q19GA023630X
VR,PER,996701,0,CONT,J15LA851477O
VR,PER,996702,0,CONT,2092015
VR,PER,996703,0,CONT,Q18GA043477H
VR,PER,996704,0,CONT,J15LA851478P
VR,PER,996705,0,CONT,J17LA639016R
VR,PER,996706,0,CONT,J15LA851189J
VR,PER,996708,0,CONT,J15LA850933N
VR,PER,996709,0,CONT,Q18GA043483F
VR,PER,996710,0,CONT,Q18GA043485H
VR,PER,996711,0,CONT,J17LA638845R
VR,PER,996712,0,CONT,J15LA851454H
VR,PER,996713,0,CONT,Q18EA019547X
VR,PER,996714,0,CONT,J15LA851394M
VR,PER,996716,3.1,CONT,A11OA216292Q
VR,PER,996717,3.1,CONT,Q19GA023593J
VR,PER,996718,3.1,CONT,J14LA732486U
VR,PER,996719,3.1,CONT,4001702
VR,PER,996722,0,CONT,J14LA719767S
VR,PER,996723,3,CONT,Q21GA045903L
VR,PER,996725,3,CONT,Q21GA045904M
VR,PER,996726,3,CONT,J14LA7197395
VR,PER,998779,3,CONT,J15LA851024P
VR,PER,996727,3,CONT,J103155
VR,PER,996728,3,CONT,Q18GA043233P
VR,PER,996729,2.1,CONT,Q21GA045764S
VR,PER,996730,2.1,CONT,Q21GA045766U
VR,PER,996731,2.1,CONT,Q21GA045767V
VR,PER,996732,2.1,CONT,Q21GA045761P
VR,PER,996733,2.1,CONT,J15LA837077Q
VR,PER,996734,2.1,CONT,Q18GA043131K
VR,PER,996735,2.1,CONT,J15LA851322W
VR,PER,996737,2.1,CONT,D12TA089855Q
VR,PER,996738,2.1,CONT,D12TA089853O
VR,PER,996739,2.1,CONT,Q21GA043135O
VR,PER,996740,2.1,CONT,D12TA089852N
VR,PER,996741,2.1,CONT,D12TA089858T
VR,PER,996743,2.1,CONT,D12TA089856R
VR,PER,996744,2.1,CONT,J15LA851237A
VR,PER,996745,2.1,CONT,Q18GA043243R
VR,PER,996746,2.1,CONT,D12TA089296H
VR,PER,996747,2.2,CONT,Q21GA031278O
VR,PER,996749,3,CONT,Q18EA019687I
VR,PER,996750,3.2.1,CONT,Q18GA038006V
VR,PER,996751,3,CONT,Q18GA038016X
VR,PER,996753,3.2.1,CONT,Q18EA019332K
VR,PER,996754,3,CONT,Q18EA019678H
VR,PER,996756,3.1,CONT,Q21GA045755R
VR,PER,996757,3,CONT,Q18GA038015W
VR,PER,996758,3.1,CONT,J15LA851098A
VR,PER,996760,3.1,CONT,J15LA851145X
VR,PER,996761,3,CONT,Q21GA031119A
VR,PER,996762,3.1,CONT,Q18EA019668F
VR,PER,996763,3,CONT,Q18GA038013U
VR,PER,996764,3.1,CONT,Q18EA019667E
VR,PER,996765,3,CONT,Q18EA019519T
VR,PER,996766,3,CONT,4140158
VR,PER,996767,3,CONT,Q18EA019669G
VR,PER,996768,3,CONT,J14LA719732H
VR,PER,996770,3.1,CONT,Q21GA046176I
VR,PER,996772,3,SIN_CONT,
VR,PER,996773,3.1,CONT,Q18EA019670Z
VR,PER,996774,3.1,CONT,J17LA638929T
VR,PER,996778,3,CONT,Q18EA019331J
VR,PER,996779,3,CONT,Q18EA019439V
VR,PER,996780,3.1,CONT,Q18EA019672B
VR,PER,996781,3,CONT,Q21GA031262G
VR,PER,996783,3.1,CONT,Q18EA019664B
VR,PER,996784,3.1,CONT,B987153
VR,PER,996786,2.1,CONT,Q21GA045882X
VR,PER,996787,2.1,CONT,16331
VR,PER,996788,2.1,CONT,Q21GA045885A
VR,PER,996789,2.1,CONT,Q21GA046019W
VR,PER,996790,2.1,CONT,Q21GA045881W
VR,PER,996791,2.1,CONT,Q22GA021049H
VR,PER,996792,2.1,CONT,Q22GA020971C
VR,PER,996793,3.2,CONT,J15LA851301R
VR,PER,996795,2.1,CONT,Q21GA031281J
VR,PER,996796,2.1,CONT,Q18GA043413R
VR,PER,996797,2.1,CONT,Q22GA020968H
VR,PER,996798,3.2.1,SIN_CONT,
VR,PER,996800,3.2.1,CONT,Q18GA043091T
VR,PER,996801,3.1,CONT,Q18GA037978I
VR,PER,996803,3.1,CONT,Q19GA004880H
VR,PER,996804,3.2.1,CONT,Q21GA046215Y
VR,PER,996805,3.1,CONT,Q18EA019814X
VR,PER,996806,3.2.1,CONT,G17WA142207X
VR,PER,996808,3.2.1,CONT,J15LA851072X
VR,PER,996809,3.1,CONT,J15LA851009Q
VR,PER,996810,3.2.1,CONT,J15LA851232V
VR,PER,996813,3.1,CONT,J15LA851448J
VR,PER,996814,3.2.1,CONT,Q18EA018457J
VR,PER,996816,3.1,CONT,J15LA837039K
VR,PER,996817,3.2.1,CONT,Q18GA043093V
VR,PER,996819,3.2.1,CONT,J15LA851499U
VR,PER,996820,3.2.1,CONT,C18LA220072W
VR,PER,996822,3.1,CONT,Q18EA019583B
VR,PER,996823,3.2.1,CONT,Q18GA043088Y
VR,PER,996826,3.1,CONT,498620
VR,PER,996828,3.1,CONT,202493
VR,PER,996831,3.1,CONT,J14LA732536N
VR,PER,996832,3.1,CONT,106774
VR,PER,996834,3.1,CONT,143542
VR,PER,996835,3.1,CONT,D11CA267712H
VR,PER,996836,3.1,CONT,62125
